genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_029837915.1,PRJNA868296,ASM2983791v1,Contig,na,SAMN30525460,2023-04-19,GCA_029837915.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_029837915.1,,yes,major,fulva,GD04004,Washington University in St. Louis School of Medicine,47880,ncbi
GCF_029839465.1,PRJNA868296,ASM2983946v1,Contig,na,SAMN30525391,2023-04-19,GCA_029839465.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_029839465.1,,yes,major,fulva,GD03935,Washington University in St. Louis School of Medicine,47880,ncbi
GCF_029841105.1,PRJNA868296,ASM2984110v1,Contig,na,SAMN30525305,2023-04-19,GCA_029841105.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_029841105.1,,yes,major,fulva,GD03849,Washington University in St. Louis School of Medicine,47880,ncbi
GCF_947495245.1,PRJEB57783,3-762-J.fasta,Contig,na,SAMEA112157170,2023-01-30,GCA_947495245.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_947495245.1,,yes,major,fulva,3-762-J.fasta,"marine college, shandong university",47880,ncbi
GCF_021602545.1,PRJDB10089,ASM2160254v1,Contig,na,SAMD00422639,2021-11-22,GCA_021602545.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_021602545.1,,yes,major,fulva,BML-PP046,"Department of Microbiology, Juntendo University School of Medicine",47880,ncbi
GCF_021603865.1,PRJDB10089,ASM2160386v1,Contig,na,SAMD00422612,2021-11-22,GCA_021603865.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_021603865.1,,yes,major,fulva,BML-PP018,"Department of Microbiology, Juntendo University School of Medicine",47880,ncbi
GCF_019748425.1,PRJNA644637,ASM1974842v1,Contig,na,SAMN15705248,2021-08-24,GCA_019748425.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_019748425.1,,yes,major,fulva,S/N-202-OC-P3,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_019748475.1,PRJNA644637,ASM1974847v1,Contig,na,SAMN15705247,2021-08-24,GCA_019748475.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_019748475.1,,yes,major,fulva,S/N-202-OC-R4,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166025.1,PRJNA690512,ASM1716602v1,Scaffold,na,SAMN17570311,2021-03-04,GCA_017166025.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166025.1,,yes,major,fulva,F8_8S_8P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166045.1,PRJNA690512,ASM1716604v1,Scaffold,na,SAMN17570308,2021-03-04,GCA_017166045.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166045.1,,yes,major,fulva,F8_8S_3B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166055.1,PRJNA690512,ASM1716605v1,Scaffold,na,SAMN17570312,2021-03-04,GCA_017166055.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166055.1,,yes,major,fulva,F8_8S_9P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166085.1,PRJNA690512,ASM1716608v1,Scaffold,na,SAMN17570310,2021-03-04,GCA_017166085.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166085.1,,yes,major,fulva,F8_8S_7P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166145.1,PRJNA690512,ASM1716614v1,Scaffold,na,SAMN17570304,2021-03-04,GCA_017166145.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166145.1,,yes,major,fulva,F8_8S_13B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166155.1,PRJNA690512,ASM1716615v1,Scaffold,na,SAMN17570305,2021-03-04,GCA_017166155.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166155.1,,yes,major,fulva,F8_8S_1B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166165.1,PRJNA690512,ASM1716616v1,Scaffold,na,SAMN17570306,2021-03-04,GCA_017166165.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166165.1,,yes,major,fulva,F8_8S_2B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166245.1,PRJNA690512,ASM1716624v1,Scaffold,na,SAMN17570301,2021-03-04,GCA_017166245.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166245.1,,yes,major,fulva,F8_7S_9B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166305.1,PRJNA690512,ASM1716630v1,Scaffold,na,SAMN17570300,2021-03-04,GCA_017166305.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166305.1,,yes,major,fulva,F8_7S_8B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166325.1,PRJNA690512,ASM1716632v1,Scaffold,na,SAMN17570297,2021-03-04,GCA_017166325.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166325.1,,yes,major,fulva,F8_7S_6B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166345.1,PRJNA690512,ASM1716634v1,Scaffold,na,SAMN17570294,2021-03-04,GCA_017166345.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166345.1,,yes,major,fulva,F8_7S_3P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166355.1,PRJNA690512,ASM1716635v1,Scaffold,na,SAMN17570293,2021-03-04,GCA_017166355.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166355.1,,yes,major,fulva,F8_7S_3B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166425.1,PRJNA690512,ASM1716642v1,Scaffold,na,SAMN17570292,2021-03-04,GCA_017166425.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166425.1,,yes,major,fulva,F8_7S_2P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166435.1,PRJNA690512,ASM1716643v1,Contig,na,SAMN17570291,2021-03-04,GCA_017166435.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166435.1,,yes,major,fulva,F8_7S_2B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166465.1,PRJNA690512,ASM1716646v1,Scaffold,na,SAMN17570289,2021-03-04,GCA_017166465.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166465.1,,yes,major,fulva,F8_7S_1B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166475.1,PRJNA690512,ASM1716647v1,Scaffold,na,SAMN17570290,2021-03-04,GCA_017166475.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166475.1,,yes,major,fulva,F8_7S_1P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166645.1,PRJNA690512,ASM1716664v1,Scaffold,na,SAMN17570281,2021-03-04,GCA_017166645.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166645.1,,yes,major,fulva,F8_7S_11B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166665.1,PRJNA690512,ASM1716666v1,Scaffold,na,SAMN17570280,2021-03-04,GCA_017166665.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166665.1,,yes,major,fulva,F8_7S_10B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166685.1,PRJNA690512,ASM1716668v1,Scaffold,na,SAMN17570279,2021-03-04,GCA_017166685.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166685.1,,yes,major,fulva,F8_6S_9B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166695.1,PRJNA690512,ASM1716669v1,Scaffold,na,SAMN17570278,2021-03-04,GCA_017166695.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166695.1,,yes,major,fulva,F8_6S_8B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166725.1,PRJNA690512,ASM1716672v1,Scaffold,na,SAMN17570277,2021-03-04,GCA_017166725.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166725.1,,yes,major,fulva,F8_6S_7B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166745.1,PRJNA690512,ASM1716674v1,Scaffold,na,SAMN17570274,2021-03-04,GCA_017166745.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166745.1,,yes,major,fulva,F8_6S_3P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166755.1,PRJNA690512,ASM1716675v1,Scaffold,na,SAMN17570276,2021-03-04,GCA_017166755.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166755.1,,yes,major,fulva,F8_6S_5B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166775.1,PRJNA690512,ASM1716677v1,Scaffold,na,SAMN17570275,2021-03-04,GCA_017166775.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166775.1,,yes,major,fulva,F8_6S_4B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166805.1,PRJNA690512,ASM1716680v1,Scaffold,na,SAMN17570273,2021-03-04,GCA_017166805.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166805.1,,yes,major,fulva,F8_6S_3B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166815.1,PRJNA690512,ASM1716681v1,Scaffold,na,SAMN17570272,2021-03-04,GCA_017166815.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166815.1,,yes,major,fulva,F8_6S_1P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166845.1,PRJNA690512,ASM1716684v1,Scaffold,na,SAMN17570269,2021-03-04,GCA_017166845.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166845.1,,yes,major,fulva,F8_6S_13B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166865.1,PRJNA690512,ASM1716686v1,Scaffold,na,SAMN17570270,2021-03-04,GCA_017166865.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166865.1,,yes,major,fulva,F8_6S_14B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166875.1,PRJNA690512,ASM1716687v1,Scaffold,na,SAMN17570271,2021-03-04,GCA_017166875.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166875.1,,yes,major,fulva,F8_6S_15B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166905.1,PRJNA690512,ASM1716690v1,Scaffold,na,SAMN17570268,2021-03-04,GCA_017166905.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166905.1,,yes,major,fulva,F8_6S_12B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166925.1,PRJNA690512,ASM1716692v1,Scaffold,na,SAMN17570267,2021-03-04,GCA_017166925.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166925.1,,yes,major,fulva,F8_6S_11B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166945.1,PRJNA690512,ASM1716694v1,Scaffold,na,SAMN17570265,2021-03-04,GCA_017166945.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166945.1,,yes,major,fulva,F8_5S_16B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166955.1,PRJNA690512,ASM1716695v1,Scaffold,na,SAMN17570266,2021-03-04,GCA_017166955.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166955.1,,yes,major,fulva,F8_6S_10B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017166985.1,PRJNA690512,ASM1716698v1,Scaffold,na,SAMN17570264,2021-03-04,GCA_017166985.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017166985.1,,yes,major,fulva,F8_4S_1B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167005.1,PRJNA690512,ASM1716700v1,Scaffold,na,SAMN17570263,2021-03-04,GCA_017167005.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167005.1,,yes,major,fulva,F8_2S_3P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167015.1,PRJNA690512,ASM1716701v1,Contig,na,SAMN17570262,2021-03-04,GCA_017167015.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167015.1,,yes,major,fulva,F8_2S_2P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167065.1,PRJNA690512,ASM1716706v1,Scaffold,na,SAMN17570260,2021-03-04,GCA_017167065.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167065.1,,yes,major,fulva,F8_2S_1B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167085.1,PRJNA690512,ASM1716708v1,Scaffold,na,SAMN17570259,2021-03-04,GCA_017167085.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167085.1,,yes,major,fulva,F8_1S_6B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167105.1,PRJNA690512,ASM1716710v1,Scaffold,na,SAMN17570258,2021-03-04,GCA_017167105.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167105.1,,yes,major,fulva,F8_1S_5B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167125.1,PRJNA690512,ASM1716712v1,Scaffold,na,SAMN17570257,2021-03-04,GCA_017167125.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167125.1,,yes,major,fulva,F8_1S_4B,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167145.1,PRJNA690512,ASM1716714v1,Scaffold,na,SAMN17570254,2021-03-04,GCA_017167145.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167145.1,,yes,major,fulva,F8_1S_1P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167165.1,PRJNA690512,ASM1716716v1,Scaffold,na,SAMN17570256,2021-03-04,GCA_017167165.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167165.1,,yes,major,fulva,F8_1S_3P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_017167225.1,PRJNA690512,ASM1716722v1,Scaffold,na,SAMN17570255,2021-03-04,GCA_017167225.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_017167225.1,,yes,major,fulva,F8_1S_2P,"Jet Propulsion Laboratory, California Institute of Technology",47880,ncbi
GCF_016735665.2,PRJNA612429,ASM1673566v2,Contig,na,SAMN14372157,2021-03-01,GCA_016735665.2,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_016735665.2,,yes,major,fulva,4056,University of Applied Sciences and Arts Western Switzerland hepia,47880,ncbi
GCF_016337175.1,PRJNA475751,ASM1633717v1,Contig,na,SAMN16982860,2020-12-23,GCA_016337175.1,full,Pseudomonas,Pseudomonas putida (g-proteobacteria),GCF_016337175.1,,yes,major,putida,PSB00048,University of Pittsburgh,303,ncbi
GCF_015679205.1,PRJNA678216,ASM1567920v1,Complete Genome,na,SAMN16790504,2020-11-24,GCA_015679205.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_015679205.1,,yes,major,fulva,ZDHY316,The First Affiliated Hospital of Zhengzhou University,47880,ncbi
GCF_015679225.1,PRJNA678569,ASM1567922v1,Complete Genome,na,SAMN16807128,2020-11-24,GCA_015679225.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_015679225.1,,yes,major,fulva,ZDHY414,The First Affiliated Hospital of Zhengzhou University,47880,ncbi
GCF_015680205.1,PRJNA673443,ASM1568020v1,Contig,na,SAMN16607247,2020-11-24,GCA_015680205.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_015680205.1,,yes,major,fulva,20-MO00618-0,German Federal Institute for Risk Assessment,47880,ncbi
GCF_015680225.1,PRJNA673440,ASM1568022v1,Contig,na,SAMN16607219,2020-11-24,GCA_015680225.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_015680225.1,,yes,major,fulva,20-MO00615-0,German Federal Institute for Risk Assessment,47880,ncbi
GCF_015680825.1,PRJNA673476,ASM1568082v1,Contig,na,SAMN16611463,2020-11-24,GCA_015680825.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_015680825.1,,yes,major,fulva,20-MO00632-0,German Federal Institute for Risk Assessment,47880,ncbi
GCF_013523065.1,PRJNA606080,31A8,Contig,na,SAMN14085446,2020-07-23,GCA_013523065.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_013523065.1,,yes,major,fulva,31A8,Northwestern University,47880,ncbi
GCF_013522955.1,PRJNA606080,56A10,Contig,na,SAMN14085450,2020-07-23,GCA_013522955.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_013522955.1,,yes,major,fulva,56A10,Northwestern University,47880,ncbi
GCF_013522865.1,PRJNA606080,82B1,Contig,na,SAMN14085455,2020-07-23,GCA_013522865.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_013522865.1,,yes,major,fulva,82B1,Northwestern University,47880,ncbi
GCF_003936165.1,PRJNA497126,ASM393616v1,Scaffold,na,SAMN10249076,2018-12-11,GCA_003936165.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_003936165.1,,yes,major,fulva,PF_122,Washington University in St. Louis School of Medicine,47880,ncbi
GCF_003205395.1,PRJNA474049,ASM320539v1,Scaffold,na,SAMN09295218,2018-06-10,GCA_003205395.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_003205395.1,,yes,major,fulva,LB-090714,Loyola University Chicago,47880,ncbi
GCF_003205415.1,PRJNA474049,ASM320541v1,Scaffold,na,SAMN09295217,2018-06-10,GCA_003205415.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_003205415.1,,yes,major,fulva,57B-090714,Loyola University Chicago,47880,ncbi
GCF_002951475.1,PRJNA231221,ASM295147v1,Complete Genome,na,SAMN03996312,2018-02-20,GCA_002951475.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_002951475.1,,yes,major,fulva,FDAARGOS_167,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,47880,ncbi
GCF_001186195.1,PRJNA280850,ASM118619v1,Contig,na,SAMN03470078,2015-07-22,GCA_001186195.1,full,Pseudomonas,Pseudomonas fulva (g-proteobacteria),GCF_001186195.1,Representative Genome,yes,major,fulva,YAB-1,Jishou University,47880,ncbi
GCF_000730565.1,PRJDB210,ASM73056v1,Contig,na,SAMD00018425,2014-07-10,GCA_000730565.1,full,Pseudomonas,Pseudomonas fulva NBRC 16637 = DSM 17717 (g-proteobacteria),GCF_000730565.1,,yes,major,fulva,NBRC 16637,National Institute of Technology and Evaluation,1215102,ncbi
GCF_000621265.1,PRJNA221053,ASM62126v1,Scaffold,na,SAMN02743980,2014-04-08,GCA_000621265.1,full,Pseudomonas,Pseudomonas fulva NBRC 16637 = DSM 17717 (g-proteobacteria),GCF_000621265.1,,yes,major,fulva,DSM 17717,DOE Joint Genome Institute,1215102,ncbi
GCF_000497385.1,PRJNA218557,EDP1a,Contig,na,SAMN02470268,2013-11-19,GCA_000497385.1,full,Pseudomonas,Pseudomonas putida S610 (g-proteobacteria),GCF_000497385.1,,yes,major,putida,S610,Los Alamos National Laboratory,1399145,ncbi
